STATE,Date,YearMonth,Events,Damage,y,Events_3M,Events_12M,Events_36M,Damage_3M,Damage_12M,Damage_36M
NEW JERSEY,1988-03-31,NA,0,0,0,0,79,98,0,257.5,257.5
NEW JERSEY,1988-05-01,NA,0,0,0,0,79,98,0,257.5,257.5
NEW JERSEY,1988-05-31,198805,8,0,1,8,82,101,0,257.5,257.5
NEW JERSEY,1988-07-01,NA,0,0,0,8,82,101,0,257.5,257.5
NEW JERSEY,1988-07-31,198807,23,500,1,31,48,122,500,502.5,757.5
NEW JERSEY,1988-08-31,198808,22,255,1,45,57,141,755,755,1012.5
NEW JERSEY,1988-10-01,NA,0,0,0,45,57,141,755,755,1012.5
NEW JERSEY,1988-10-31,NA,0,0,1,22,53,139,255,755,1012.5
NEW JERSEY,1988-12-01,NA,0,0,0,0,53,139,0,755,1012.5
NEW JERSEY,1988-12-31,NA,0,0,0,0,53,139,0,755,1012.5
NEW JERSEY,1989-01-31,NA,0,0,0,0,53,139,0,755,1012.5
NEW JERSEY,1989-03-03,NA,0,0,0,0,53,139,0,755,1012.5
NEW JERSEY,1989-03-31,198903,13,75,0,13,66,152,75,830,1087.5
NEW JERSEY,1989-05-01,NA,0,0,0,13,66,152,75,830,1087.5
NEW JERSEY,1989-05-31,198905,3,2.5,1,16,61,153,77.5,832.5,1090
NEW JERSEY,1989-07-01,NA,0,0,0,3,61,153,2.5,832.5,1090
NEW JERSEY,1989-07-31,198907,6,7.5,1,9,44,155,10,340,1097.5
NEW JERSEY,1989-08-31,198908,3,0,1,9,25,157,7.5,85,1097.5
NEW JERSEY,1989-10-01,NA,0,0,0,9,25,157,7.5,85,1097.5
NEW JERSEY,1989-10-31,NA,0,0,0,3,25,157,0,85,1097.5
NEW JERSEY,1989-12-01,NA,0,0,0,0,25,157,0,85,1097.5
NEW JERSEY,1989-12-31,NA,0,0,0,0,25,157,0,85,1097.5
NEW JERSEY,1990-01-31,NA,0,0,1,0,25,157,0,85,1097.5
NEW JERSEY,1990-03-03,NA,0,0,0,0,25,157,0,85,1097.5
NEW JERSEY,1990-03-31,NA,0,0,0,0,12,157,0,10,1097.5
NEW JERSEY,1990-05-01,NA,0,0,0,0,12,157,0,10,1097.5
NEW JERSEY,1990-05-31,199005,9,500,1,9,18,161,500,507.5,1597.5
NEW JERSEY,1990-07-01,NA,0,0,0,9,18,161,500,507.5,1597.5
NEW JERSEY,1990-07-31,199007,29,0,1,38,41,133,500,500,1342.5
NEW JERSEY,1990-08-31,199008,26,0,1,55,64,146,0,500,1340
NEW JERSEY,1990-10-01,NA,0,0,0,55,64,146,0,500,1340
NEW JERSEY,1990-10-31,199010,20,505,0,46,84,162,505,1005,1845
NEW JERSEY,1990-12-01,NA,0,0,0,20,84,162,505,1005,1845
NEW JERSEY,1990-12-31,NA,0,0,1,20,84,162,505,1005,1845
NEW JERSEY,1991-01-31,NA,0,0,0,0,84,162,0,1005,1845
NEW JERSEY,1991-03-03,NA,0,0,0,0,84,162,0,1005,1845
NEW JERSEY,1991-03-31,NA,0,0,0,0,84,162,0,1005,1845
NEW JERSEY,1991-05-01,NA,0,0,0,0,84,162,0,1005,1845
NEW JERSEY,1991-05-31,199105,20,0,1,20,95,174,0,505,1845
NEW JERSEY,1991-07-01,NA,0,0,0,20,95,174,0,505,1845
NEW JERSEY,1991-07-31,199107,52,0,0,72,118,203,0,505,1345
NEW JERSEY,1991-08-31,199108,14,2.5,1,66,106,195,2.5,507.5,1092.5
NEW JERSEY,1991-10-01,NA,0,0,0,66,106,195,2.5,507.5,1092.5
NEW JERSEY,1991-10-31,NA,0,0,1,14,86,195,2.5,2.5,1092.5
NEW JERSEY,1991-12-01,NA,0,0,0,0,86,195,0,2.5,1092.5
NEW JERSEY,1991-12-31,NA,0,0,0,0,86,195,0,2.5,1092.5
NEW JERSEY,1992-01-31,199201,15,0,0,15,101,210,0,2.5,1092.5
NEW JERSEY,1992-03-02,NA,0,0,0,15,101,210,0,2.5,1092.5
NEW JERSEY,1992-03-31,NA,0,0,0,15,101,197,0,2.5,1017.5
NEW JERSEY,1992-05-01,NA,0,0,0,0,101,197,0,2.5,1017.5
NEW JERSEY,1992-05-31,199205,1,0,1,1,82,195,0,2.5,1015
NEW JERSEY,1992-07-01,NA,0,0,0,1,82,195,0,2.5,1015
NEW JERSEY,1992-07-31,199207,49,250,1,50,79,238,250,252.5,1257.5
NEW JERSEY,1992-08-31,199208,18,0,1,67,83,253,250,250,1257.5
NEW JERSEY,1992-10-01,NA,0,0,0,67,83,253,250,250,1257.5
NEW JERSEY,1992-10-31,NA,0,0,0,18,83,253,0,250,1257.5
NEW JERSEY,1992-12-01,NA,0,0,0,0,83,253,0,250,1257.5
NEW JERSEY,1992-12-31,199212,4,0,0,4,87,257,0,250,1257.5
NEW JERSEY,1993-01-31,NA,0,0,0,4,72,257,0,250,1257.5
NEW JERSEY,1993-03-03,NA,0,0,0,4,72,257,0,250,1257.5
NEW JERSEY,1993-03-31,NA,0,0,0,0,72,257,0,250,1257.5
NEW JERSEY,1993-05-01,NA,0,0,0,0,72,257,0,250,1257.5
NEW JERSEY,1993-05-31,199305,2,0,1,2,73,250,0,250,757.5
NEW JERSEY,1993-07-01,NA,0,0,0,2,73,250,0,250,757.5
NEW JERSEY,1993-07-31,NA,0,0,1,2,24,221,0,0,757.5
NEW JERSEY,1993-08-31,199308,7,500,1,7,13,202,500,500,1257.5
NEW JERSEY,1993-10-01,NA,0,0,0,7,13,202,500,500,1257.5
NEW JERSEY,1993-10-31,199310,1,0,1,8,14,183,500,500,752.5
NEW JERSEY,1993-12-01,NA,0,0,0,1,14,183,0,500,752.5
NEW JERSEY,1993-12-31,NA,0,0,0,1,10,183,0,500,752.5
NEW JERSEY,1994-01-31,NA,0,0,1,0,10,183,0,500,752.5
NEW JERSEY,1994-03-03,NA,0,0,0,0,10,183,0,500,752.5
NEW JERSEY,1994-03-31,NA,0,0,1,0,10,183,0,500,752.5
NEW JERSEY,1994-05-01,NA,0,0,0,0,10,183,0,500,752.5
NEW JERSEY,1994-05-31,199405,4,5,1,4,12,167,5,505,757.5
NEW JERSEY,1994-07-01,NA,0,0,0,4,12,167,5,505,757.5
NEW JERSEY,1994-07-31,199407,27,505,1,31,39,142,510,1010,1262.5
NEW JERSEY,1994-08-31,199408,14,0,1,41,46,142,505,510,1260
NEW JERSEY,1994-10-01,NA,0,0,0,41,46,142,505,510,1260
NEW JERSEY,1994-10-31,NA,0,0,1,14,45,142,0,510,1260
NEW JERSEY,1994-12-01,NA,0,0,0,0,45,142,0,510,1260
NEW JERSEY,1994-12-31,NA,0,0,1,0,45,142,0,510,1260
NEW JERSEY,1995-01-31,NA,0,0,1,0,45,127,0,510,1260
NEW JERSEY,1995-03-03,NA,0,0,0,0,45,127,0,510,1260
NEW JERSEY,1995-03-31,NA,0,0,1,0,45,127,0,510,1260
NEW JERSEY,1995-05-01,NA,0,0,0,0,45,127,0,510,1260
NEW JERSEY,1995-05-31,199505,25,0,1,25,66,151,0,505,1260
NEW JERSEY,1995-07-01,NA,0,0,0,25,66,151,0,505,1260
NEW JERSEY,1995-07-31,199507,21,0,1,46,60,123,0,0,1010
NEW JERSEY,1995-08-31,199508,3,0,1,24,49,108,0,0,1010
NEW JERSEY,1995-10-01,NA,0,0,0,24,49,108,0,0,1010
NEW JERSEY,1995-10-31,199510,29,0,1,32,78,137,0,0,1010
NEW JERSEY,1995-12-01,NA,0,0,0,29,78,137,0,0,1010
NEW JERSEY,1995-12-31,NA,0,0,1,29,78,133,0,0,1010
NEW JERSEY,1996-01-31,199601,134,0,1,134,212,267,0,0,1010
NEW JERSEY,1996-03-02,NA,0,0,0,134,212,267,0,0,1010
NEW JERSEY,1996-03-31,199603,65,0,1,199,277,332,0,0,1010
NEW JERSEY,1996-05-01,NA,0,0,0,65,277,332,0,0,1010
NEW JERSEY,1996-05-31,199605,37,0,1,102,289,367,0,0,1010
NEW JERSEY,1996-07-01,NA,0,0,0,37,289,367,0,0,1010
NEW JERSEY,1996-07-31,199607,56,1.2,1,93,324,423,1.2,1.2,1011.2
NEW JERSEY,1996-08-31,199608,30,0,1,86,351,446,1.2,1.2,511.2
NEW JERSEY,1996-10-01,NA,0,0,0,86,351,446,1.2,1.2,511.2
NEW JERSEY,1996-10-31,199610,80,0,1,110,402,525,0,1.2,511.2
NEW JERSEY,1996-12-01,NA,0,0,0,80,402,525,0,1.2,511.2
NEW JERSEY,1996-12-31,199612,162,0,1,242,564,687,0,1.2,511.2
NEW JERSEY,1997-01-31,199701,94,0,1,256,524,781,0,1.2,511.2
NEW JERSEY,1997-03-03,NA,0,0,0,256,524,781,0,1.2,511.2
NEW JERSEY,1997-03-31,199703,99,0,1,193,558,880,0,1.2,511.2
NEW JERSEY,1997-05-01,NA,0,0,0,99,558,880,0,1.2,511.2
NEW JERSEY,1997-05-31,199705,65,0,1,164,586,941,0,1.2,506.2
NEW JERSEY,1997-07-01,NA,0,0,0,65,586,941,0,1.2,506.2
NEW JERSEY,1997-07-31,199707,83,100,1,148,613,997,100,100,101.2
NEW JERSEY,1997-08-31,199708,72,140,1,155,655,1055,240,240,241.2
NEW JERSEY,1997-10-01,NA,0,0,0,155,655,1055,240,240,241.2
NEW JERSEY,1997-10-31,199710,4,0,1,76,579,1059,140,240,241.2
NEW JERSEY,1997-12-01,NA,0,0,0,4,579,1059,0,240,241.2
NEW JERSEY,1997-12-31,199712,50,0,1,54,467,1109,0,240,241.2
NEW JERSEY,1998-01-31,199801,96,15,1,146,469,1205,15,255,256.2
NEW JERSEY,1998-03-03,NA,0,0,0,146,469,1205,15,255,256.2
NEW JERSEY,1998-03-31,199803,81,0,1,177,451,1286,15,255,256.2
NEW JERSEY,1998-05-01,NA,0,0,0,81,451,1286,0,255,256.2
NEW JERSEY,1998-05-31,199805,74,0,1,155,460,1335,0,255,256.2
NEW JERSEY,1998-07-01,NA,0,0,0,74,460,1335,0,255,256.2
NEW JERSEY,1998-07-31,199807,21,0,1,95,398,1335,0,155,256.2
NEW JERSEY,1998-08-31,199808,25,0,1,46,351,1357,0,15,256.2
NEW JERSEY,1998-10-01,NA,0,0,0,46,351,1357,0,15,256.2
NEW JERSEY,1998-10-31,199810,10,0,1,35,357,1338,0,15,256.2
NEW JERSEY,1998-12-01,NA,0,0,0,10,357,1338,0,15,256.2
NEW JERSEY,1998-12-31,199812,94,0,1,104,401,1432,0,15,256.2
NEW JERSEY,1999-01-31,199901,156,880,1,250,461,1454,880,880,1136.2
NEW JERSEY,1999-03-03,NA,0,0,0,250,461,1454,880,880,1136.2
NEW JERSEY,1999-03-31,199903,120,0,1,276,500,1509,880,880,1136.2
NEW JERSEY,1999-05-01,NA,0,0,0,120,500,1509,0,880,1136.2
NEW JERSEY,1999-05-31,199905,46,0,1,166,472,1518,0,880,1136.2
NEW JERSEY,1999-07-01,NA,0,0,0,46,472,1518,0,880,1136.2
NEW JERSEY,1999-07-31,199907,63,0,1,109,514,1525,0,880,1135
NEW JERSEY,1999-08-31,199908,85,4.2,1,148,574,1580,4.2,884.2,1139.2
NEW JERSEY,1999-10-01,NA,0,0,0,148,574,1580,4.2,884.2,1139.2
NEW JERSEY,1999-10-31,199910,6,0,1,91,570,1506,4.2,884.2,1139.2
NEW JERSEY,1999-12-01,NA,0,0,0,6,570,1506,0,884.2,1139.2
NEW JERSEY,1999-12-31,199912,28,0,1,34,504,1372,0,884.2,1139.2
NEW JERSEY,2000-01-31,200001,163,0,1,191,511,1441,0,4.2,1139.2
NEW JERSEY,2000-03-02,NA,0,0,0,191,511,1441,0,4.2,1139.2
NEW JERSEY,2000-03-31,200003,66,0,1,229,457,1408,0,4.2,1139.2
NEW JERSEY,2000-05-01,NA,0,0,0,66,457,1408,0,4.2,1139.2
NEW JERSEY,2000-05-31,200005,56,1,1,122,467,1399,1,5.2,1140.2
NEW JERSEY,2000-07-01,NA,0,0,0,56,467,1399,1,5.2,1140.2
NEW JERSEY,2000-07-31,200007,47,25,1,103,451,1363,26,30.2,1065.2
NEW JERSEY,2000-08-31,200008,53,165,1,100,419,1344,190,191,1090.2
NEW JERSEY,2000-10-01,NA,0,0,0,100,419,1344,190,191,1090.2
NEW JERSEY,2000-10-31,200010,7,350,1,60,420,1347,515,541,1440.2
NEW JERSEY,2000-12-01,NA,0,0,0,7,420,1347,350,541,1440.2
NEW JERSEY,2000-12-31,200012,152,302,1,159,544,1449,652,843,1742.2
NEW JERSEY,2001-01-31,200101,54,0,1,206,435,1407,302,843,1727.2
NEW JERSEY,2001-03-03,NA,0,0,0,206,435,1407,302,843,1727.2
NEW JERSEY,2001-03-31,200103,64,0,1,118,433,1390,0,843,1727.2
NEW JERSEY,2001-05-01,NA,0,0,0,64,433,1390,0,843,1727.2
NEW JERSEY,2001-05-31,200105,44,1,1,108,421,1360,1,843,1728.2
NEW JERSEY,2001-07-01,NA,0,0,0,44,421,1360,1,843,1728.2
NEW JERSEY,2001-07-31,200107,83,90,1,127,457,1422,91,908,1818.2
NEW JERSEY,2001-08-31,200108,90,649,1,173,494,1487,739,1392,2467.2
NEW JERSEY,2001-10-01,NA,0,0,0,173,494,1487,739,1392,2467.2
NEW JERSEY,2001-10-31,200110,14,0,1,104,501,1491,649,1042,2467.2
NEW JERSEY,2001-12-01,NA,0,0,0,14,501,1491,0,1042,2467.2
NEW JERSEY,2001-12-31,200112,65,0,1,79,414,1462,0,740,2467.2
NEW JERSEY,2002-01-31,200201,77,0,1,142,437,1383,0,740,1587.2
NEW JERSEY,2002-03-03,NA,0,0,0,142,437,1383,0,740,1587.2
NEW JERSEY,2002-03-31,200203,67,0,1,144,440,1330,0,740,1587.2
NEW JERSEY,2002-05-01,NA,0,0,0,67,440,1330,0,740,1587.2
NEW JERSEY,2002-05-31,200205,63,0,1,130,459,1347,0,739,1587.2
NEW JERSEY,2002-07-01,NA,0,0,0,63,459,1347,0,739,1587.2
NEW JERSEY,2002-07-31,200207,121,50,1,184,497,1405,50,699,1637.2
NEW JERSEY,2002-08-31,200208,75,30,1,196,482,1395,80,80,1663
NEW JERSEY,2002-10-01,NA,0,0,0,196,482,1395,80,80,1663
NEW JERSEY,2002-10-31,200210,44,0,1,119,512,1433,30,80,1663
NEW JERSEY,2002-12-01,NA,0,0,0,44,512,1433,0,80,1663
NEW JERSEY,2002-12-31,200212,57,10,1,101,504,1462,10,90,1673
NEW JERSEY,2003-01-31,200301,71,51.2,1,128,498,1370,61.2,141.2,1724.2
NEW JERSEY,2003-03-03,NA,0,0,0,128,498,1370,61.2,141.2,1724.2
NEW JERSEY,2003-03-31,200303,38,0,1,109,469,1342,51.2,141.2,1724.2
NEW JERSEY,2003-05-01,NA,0,0,0,38,469,1342,0,141.2,1724.2
NEW JERSEY,2003-05-31,200305,35,15,1,73,441,1321,15,156.2,1738.2
NEW JERSEY,2003-07-01,NA,0,0,0,35,441,1321,15,156.2,1738.2
NEW JERSEY,2003-07-31,200307,64,1,1,99,384,1338,16,107.2,1714.2
NEW JERSEY,2003-08-31,200308,77,90,1,141,386,1362,91,167.2,1639.2
NEW JERSEY,2003-10-01,NA,0,0,0,141,386,1362,91,167.2,1639.2
NEW JERSEY,2003-10-31,200310,54,0,1,131,396,1409,90,167.2,1289.2
NEW JERSEY,2003-12-01,NA,0,0,0,54,396,1409,0,167.2,1289.2
NEW JERSEY,2003-12-31,200312,68,20,1,122,407,1325,20,177.2,1007.2
NEW JERSEY,2004-01-31,200401,128,0,1,196,464,1399,20,126,1007.2
NEW JERSEY,2004-03-02,NA,0,0,0,196,464,1399,20,126,1007.2
NEW JERSEY,2004-03-31,200403,40,5,1,168,466,1375,5,131,1012.2
NEW JERSEY,2004-05-01,NA,0,0,0,40,466,1375,5,131,1012.2
NEW JERSEY,2004-05-31,200405,43,0,1,83,474,1374,5,116,1011.2
NEW JERSEY,2004-07-01,NA,0,0,0,43,474,1374,0,116,1011.2
NEW JERSEY,2004-07-31,200407,60,59,1,103,470,1351,59,174,980.2
NEW JERSEY,2004-08-31,200408,39,0,1,99,432,1300,59,84,331.2
NEW JERSEY,2004-10-01,NA,0,0,0,99,432,1300,59,84,331.2
NEW JERSEY,2004-10-31,200410,4,0,1,43,382,1290,0,84,331.2
NEW JERSEY,2004-12-01,NA,0,0,0,4,382,1290,0,84,331.2
NEW JERSEY,2004-12-31,200412,126,0,1,130,440,1351,0,64,331.2
NEW JERSEY,2005-01-31,200501,141,0,1,267,453,1415,0,64,331.2
NEW JERSEY,2005-03-03,NA,0,0,0,267,453,1415,0,64,331.2
NEW JERSEY,2005-03-31,200503,103,0,1,244,516,1451,0,59,331.2
NEW JERSEY,2005-05-01,NA,0,0,0,103,516,1451,0,59,331.2
NEW JERSEY,2005-05-31,200505,16,0,1,119,489,1404,0,59,331.2
NEW JERSEY,2005-07-01,NA,0,0,0,16,489,1404,0,59,331.2
NEW JERSEY,2005-07-31,200507,86,125,1,102,515,1369,125,125,406.2
NEW JERSEY,2005-08-31,200508,76,77,1,162,552,1370,202,202,453.2
NEW JERSEY,2005-10-01,NA,0,0,0,162,552,1370,202,202,453.2
NEW JERSEY,2005-10-31,200510,84,101,1,160,632,1410,178,303,554.2
NEW JERSEY,2005-12-01,NA,0,0,0,84,632,1410,101,303,554.2
NEW JERSEY,2005-12-31,200512,80,0,1,164,586,1433,101,303,544.2
NEW JERSEY,2006-01-31,200601,124,0,1,204,569,1486,0,303,493
NEW JERSEY,2006-03-03,NA,0,0,0,204,569,1486,0,303,493
NEW JERSEY,2006-03-31,200603,55,0,1,179,521,1503,0,303,493
NEW JERSEY,2006-05-01,NA,0,0,0,55,521,1503,0,303,493
NEW JERSEY,2006-05-31,200605,14,250,1,69,519,1482,250,553,728
NEW JERSEY,2006-07-01,NA,0,0,0,14,519,1482,250,553,728
NEW JERSEY,2006-07-31,200607,112,100,1,126,545,1530,350,528,827
NEW JERSEY,2006-08-31,200608,61,35,1,173,530,1514,135,486,772
NEW JERSEY,2006-10-01,NA,0,0,0,173,530,1514,135,486,772
NEW JERSEY,2006-10-31,200610,90,432,1,151,536,1550,467,817,1204
NEW JERSEY,2006-12-01,NA,0,0,0,90,536,1550,432,817,1204
NEW JERSEY,2006-12-31,200612,32,39,1,122,488,1514,471,856,1223
NEW JERSEY,2007-01-31,200701,97,21,1,129,461,1483,60,877,1244
NEW JERSEY,2007-03-03,NA,0,0,0,129,461,1483,60,877,1244
NEW JERSEY,2007-03-31,200703,141,52,1,238,547,1584,73,929,1291
NEW JERSEY,2007-05-01,NA,0,0,0,141,547,1584,52,929,1291
NEW JERSEY,2007-05-31,200705,46,509,1,187,579,1587,561,1188,1800
NEW JERSEY,2007-07-01,NA,0,0,0,46,579,1587,509,1188,1800
NEW JERSEY,2007-07-31,200707,61,965,1,107,528,1588,1474,2053,2706
NEW JERSEY,2007-08-31,200708,95,1072,1,156,562,1644,2037,3090,3778
NEW JERSEY,2007-10-01,NA,0,0,0,156,562,1644,2037,3090,3778
NEW JERSEY,2007-10-31,200710,28,305,1,123,500,1668,1377,2963,4083
NEW JERSEY,2007-12-01,NA,0,0,0,28,500,1668,305,2963,4083
NEW JERSEY,2007-12-31,200712,115,46,1,143,583,1657,351,2970,4129
NEW JERSEY,2008-01-31,200801,66,55,1,181,552,1582,101,3004,4184
NEW JERSEY,2008-03-02,NA,0,0,0,181,552,1582,101,3004,4184
NEW JERSEY,2008-03-31,200803,118,863,1,184,529,1597,918,3815,5047
NEW JERSEY,2008-05-01,NA,0,0,0,118,529,1597,863,3815,5047
NEW JERSEY,2008-05-31,200805,29,232,1,147,512,1610,1095,3538,5279
NEW JERSEY,2008-07-01,NA,0,0,0,29,512,1610,232,3538,5279
NEW JERSEY,2008-07-31,200807,79,872,1,108,530,1603,1104,3445,6026
NEW JERSEY,2008-08-31,200808,70,2305.5,1,149,505,1597,3177.5,4678.5,8254.5
NEW JERSEY,2008-10-01,NA,0,0,0,149,505,1597,3177.5,4678.5,8254.5
NEW JERSEY,2008-10-31,200810,39,1791,1,109,516,1552,4096.5,6164.5,9944.5
NEW JERSEY,2008-12-01,NA,0,0,0,39,516,1552,1791,6164.5,9944.5
NEW JERSEY,2008-12-31,200812,162,160,1,201,563,1634,1951,6278.5,10104.5
NEW JERSEY,2009-01-31,200901,118,0,1,280,615,1628,160,6223.5,10104.5
NEW JERSEY,2009-03-03,NA,0,0,0,280,615,1628,160,6223.5,10104.5
NEW JERSEY,2009-03-31,200903,58,201,1,176,555,1631,201,5561.5,10305.5
NEW JERSEY,2009-05-01,NA,0,0,0,58,555,1631,201,5561.5,10305.5
NEW JERSEY,2009-05-31,200905,9,0,1,67,535,1626,201,5329.5,10055.5
NEW JERSEY,2009-07-01,NA,0,0,0,9,535,1626,0,5329.5,10055.5
NEW JERSEY,2009-07-31,200907,121,2660.5,1,130,577,1635,2660.5,7118,12616
NEW JERSEY,2009-08-31,200908,98,1480,1,219,605,1672,4140.5,6292.5,14061
NEW JERSEY,2009-10-01,NA,0,0,0,219,605,1672,4140.5,6292.5,14061
NEW JERSEY,2009-10-31,200910,58,103,1,156,624,1640,1583,4604.5,13732
NEW JERSEY,2009-12-01,NA,0,0,0,58,624,1640,103,4604.5,13732
NEW JERSEY,2009-12-31,200912,175,285,1,233,637,1783,388,4729.5,13978
NEW JERSEY,2010-01-31,201001,94,441,0,269,613,1780,726,5170.5,14398
NEW JERSEY,2010-03-03,NA,0,0,0,269,613,1780,726,5170.5,14398
NEW JERSEY,2010-03-31,201003,83,4639.2,1,177,638,1722,5080.2,9608.7,18985.2
NEW JERSEY,2010-05-01,NA,0,0,0,83,638,1722,4639.2,9608.7,18985.2
NEW JERSEY,2010-05-31,201005,58,234.5,1,141,687,1734,4873.7,9843.2,18710.7
NEW JERSEY,2010-07-01,NA,0,0,0,58,687,1734,234.5,9843.2,18710.7
NEW JERSEY,2010-07-31,201007,118,236,0,176,684,1791,470.5,7418.7,17981.7
NEW JERSEY,2010-08-31,201008,33,112,0,151,619,1729,348,6050.7,17021.7
NEW JERSEY,2010-10-01,NA,0,0,0,151,619,1729,348,6050.7,17021.7
NEW JERSEY,2010-10-31,201010,35,205,1,68,596,1736,317,6152.7,16921.7
NEW JERSEY,2010-12-01,NA,0,0,0,35,596,1736,205,6152.7,16921.7
NEW JERSEY,2010-12-31,201012,102,314,1,137,523,1723,519,6181.7,17189.7
